NFI-00103027_PNG_jpg.rf.c763a0557185133b505ad43670e78239.jpg,1,30,56.51,130
NFI-00305002_png_jpg.rf.0797ea7b2ca8d9f6d6c652d496aebd16.jpg,1,0,100.00,120
NFI-00401024_png_jpg.rf.4a8cce7a421e30602dd15aa063e130b6.jpg,1,0,100.00,116
NFI-00803008_png_jpg.rf.5ba69debb10f322c26a3429f68231637.jpg,1,0,100.00,116
NFI-00804008_png_jpg.rf.cb233aebe9c9b3152feac7c1d260d2bb.jpg,1,1,71.38,115
NFI-00902009_png_jpg.rf.9e72b1cbffa61913b29d580495fc1ace.jpg,1,7,97.09,143
NFI-00903009_png_jpg.rf.cc4355c6cb338363a8cbc819b366c457.jpg,1,3,84.37,125
NFI-01102011_png_jpg.rf.160e293d7a0a1a0e836212c5ceff789c.jpg,1,0,100.00,123
NFI-01302013_png_jpg.rf.28ca47c98d2bb16234f7d08d7e9d9df4.jpg,1,1,87.25,141
NFI-02401024_png_jpg.rf.67eacdbd4b4661a5435f7682673944a3.jpg,1,0,100.00,114
NFI-02401024_png_jpg.rf.fdfc8f98be1e92c8684e97613bae6e7f.jpg,1,0,100.00,117
NFI-02902029_PNG_jpg.rf.7160649ae532f53ff6baad3728b288b3.jpg,1,8,53.01,116
